id,2012,2013,2014,2015,2016,2017,2018,2019,2020
3265.0,0.09468771452576097,0.08970615382276859,0.111824470625004,0.10720278274768336,0.2707399635842187,0.027165613458544957,0.0794971673712781,0.11619277195091793,0.17602858442849256
3264.0,0.07828192913589693,0.07014888574040201,0.07832515885427482,0.09613074198178606,0.18609066576457445,0.01484914270799198,0.06105769275060502,0.10512839201136237,0.12764212487917193
4582.0,0.0966230734778395,0.06318474707710409,0.05929183250829895,0.0907086131042889,0.1779296624511053,0.053151411908109125,0.08788027490188921,0.158666940116581,0.24732109125276258
4585.0,0.08153188672070044,0.08790623279969512,0.0782689339958047,0.11275715668201802,0.18450782862566673,0.03114926868796175,0.08918999883285839,0.1786293544067108,0.10214452575129696
4583.0,0.04014230650578665,0.022064020448633537,0.017000469230335158,0.04652058953377969,0.0868463689714698,0.038660802946278494,0.09815374078353045,0.15794030064371145,0.18759682635637454
4569.0,0.10489352592783674,0.09832247686051265,0.10032949779595945,0.13396966300003155,0.18802598738071907,0.028016880578015213,0.09886719237482611,0.16142749199025586,0.16665713022465112
4586.0,0.08395560423357407,0.07602973675294944,0.062281482383684805,0.1050918998656738,0.16706343436164106,0.03263795482519516,0.11597565928444542,0.21242316747792023,0.18196879597413695
4587.0,0.08582447769875956,0.07140081801412856,0.07605079048868957,0.10533629270335676,0.1739561887079606,0.04467853936862487,0.0884995968993687,0.12946300250998166,0.1277947219108153
4615.0,0.07012126376102135,0.05751570834679631,0.06670954221486114,0.10030463427683212,0.13871926488307063,0.0581275766095517,0.11594938318753356,0.15358342389286972,0.2223559488232183
18708.0,0.03847933576493823,0.023533557288283324,0.026234020364787725,0.04518021242449244,0.07150098934877369,0.03238291403446136,0.0842079252904746,0.11827061678076367,0.17425088909733866
4156.0,0.09763556925995398,0.09882256671476264,0.10698282809131854,0.12423032065622652,0.16412428012992475,0.09237089352574679,0.12852268350599405,0.1805120276532124,0.2660663012376845
4092.0,0.06472425257059244,0.06172503463864709,0.07366511147449395,0.08035457828412906,0.08420823893942364,0.07550521007074895,0.0790521186387585,0.1253269687909364,0.20916623036931425
4093.0,0.04527324133532562,0.04330394896548695,0.058440603441211936,0.06952755719632853,0.08184801571287359,0.0657715180297247,0.06866362610992294,0.17359209847126178,0.13364393929355822
4106.0,0.08418995362675585,0.0745231821503356,0.09607034344395005,0.1025002726212263,0.12303445374928046,0.11422420852710524,0.10724551178384556,0.18780004155226981,0.3543673062607964
4579.0,0.08615122025352906,0.08226150374902397,0.08268053731193103,0.08337173533364495,0.21494720247452803,0.005335980174944632,0.0852249485470975,0.12028269428182892,0.18679069084352884
4581.0,0.10946939014505253,0.09569834184077997,0.11210135546255051,0.10874761090730489,0.25514817536913936,0.03236940168458391,0.10721426673746781,0.1548984841465817,0.17752522211223698
4604.0,0.1286814311067661,0.11252468969286333,0.1240392077573007,0.1412128790782594,0.24863241797569513,0.09302490116977458,0.17475488441006348,0.21492364190691582,0.31990729137623086
4605.0,0.09866725280604616,0.08277687932656952,0.11834169898497526,0.1180516666993181,0.2666563539461091,0.03401620442074593,0.08704043383879001,0.12846996329292115,0.1414299103510075
4580.0,0.1260805302524417,0.09705759438162209,0.11650842217970148,0.12235855706066756,0.2837594113374322,0.021728406211357854,0.09808163334496278,0.15929997034346388,0.12237423008177917
4603.0,0.16700005017889463,0.14296644584510365,0.17318553834432193,0.18070934586309373,0.2698866434972391,0.14661783929652494,0.2171759561582418,0.22196566876862733,0.3107199995080505
4602.0,0.10859896748912634,0.09204741106623726,0.12784076186907,0.12362843290405401,0.31253661943884614,0.03756910954564119,0.09699099464515859,0.15582077503820324,0.15089218823394024
4572.0,0.08872528839816685,0.08306708407930619,0.09694166186719988,0.10102310526539227,0.2299295422282992,0.01925737492962365,0.06654262868574623,0.12137350514413225,0.10789432878933525
4595.0,0.08831260254865247,0.08378047118518328,0.09985437778364248,0.10437942708901415,0.22494660004024203,0.03462259015546931,0.09323210683641792,0.15137013222302254,0.21746719050601815
4593.0,0.15985146791141558,0.14923374726926086,0.1600082729008394,0.19144633351710838,0.27623178902783585,0.09930986355774474,0.21749568802525276,0.28603476392723803,0.377443602580414
4592.0,0.12926267864781238,0.12040343315667279,0.12637121949357422,0.15648592853248067,0.28031845867102434,0.07528723191178743,0.15107150858168228,0.2684711274174416,0.3380794782642633
4590.0,0.11647957051786184,0.0994111253192187,0.1189113219311444,0.11910743693863224,0.2668379049872396,0.04453843322258866,0.1250081574074473,0.17539722225063703,0.1962326426890708
4594.0,0.14438340933641203,0.11234874411836526,0.10163754311969364,0.1446363487283322,0.20497651227584712,0.09249384369498537,0.15725098559237893,0.1557213005849789,0.25296721533072963
4591.0,0.10059788047096707,0.09164410145615554,0.0992015764627796,0.10729854135982908,0.25391449119575826,0.04555086647461337,0.09273880055415118,0.16728448868702372,0.3239344189065383
4091.0,0.10574396478289971,0.1142539255835413,0.11859461960674778,0.1508023333553501,0.2186841698916684,0.06930061796652653,0.12668127914343974,0.22101907307471502,0.31634291887543164
4157.0,0.0711098425988661,0.06620495097577761,0.04842158799350771,0.0704867529392299,0.084837473472819,0.01367539756776881,0.04249039036296276,0.12005454350545586,0.11457670192595981
4090.0,0.049541742836124,0.06770391885244376,0.05812824795108429,0.09217773476045621,0.09019232013415568,0.05429682820340398,0.08341820958328738,0.1540651624437146,0.25060915770724645
4113.0,0.04870041785517576,0.08109148772337083,0.0627628810859,0.08670020857601823,0.12007009646830924,0.09688861045171548,0.14466599034364824,0.27127966786774294,0.37101806768109924
4114.0,0.055767678981894386,0.05478258192178265,0.04601933067280184,0.06536294106108897,0.05244759689169154,0.021794313326157555,0.05760300073209956,0.14263848506023824,0.1260744651575929
4158.0,0.0422847152446959,0.03255525957529781,-0.000871941067914439,0.04045747335046479,0.030305832167205393,0.0020221202480616984,0.0001183627937084708,0.08515698419281303,0.12516334699536968
18715.0,0.1120850062455101,0.10735634193133814,0.11105490175696309,0.13929926301334206,0.19576713788358413,0.03825094371888915,0.06861876727445337,0.14578602099198035,0.05463566838446687
4115.0,0.06804393601145908,0.05919536786020352,0.05510436360765847,0.06623747027512383,0.05382061930127624,0.02030331680100117,0.046868316720050984,0.08642272416412866,0.14670117650333125
4116.0,0.03004429929547814,0.05589453244240472,0.021306152528608013,0.058614453044004255,0.025547237114931676,0.020971072311341654,0.0349926205182407,0.0684771777417239,0.07728038135180682
4133.0,0.06975194225942927,0.08964769042627596,0.09118622819821542,0.1172728605847344,0.1425223954769288,0.034710237913453845,0.06595702926375724,0.1428365291068694,0.1595682186459495
4135.0,0.12252336969792577,0.11608729640424165,0.1081058448894574,0.114729521466858,0.13859524639768295,0.05035538220524449,0.0855242357477557,0.17443988150117207,0.1340634586271543
4131.0,0.04169839288332455,0.044723765255192394,0.03145386436333997,0.04583652672119398,0.04585941405903582,0.019507381720273997,0.04608117414886315,0.13515075509762609,0.1858160412369192
4132.0,0.03375649729874297,0.057582743711898754,0.05031250893947936,0.04939444118812775,0.051831572850626006,0.012758979434054796,0.0003278827052508593,0.09770361973096842,0.04781576691176559
4136.0,0.07178946793725616,0.0627851252858207,0.058217215697354385,0.06182585716518463,0.07550099714881031,0.024690388285178555,0.06976156464216654,0.138558914964112,0.13440719826186043
4137.0,0.0419846703250244,0.04068193042352286,0.033083276226465896,0.036848722096894715,0.01511016247712993,-0.003171516158504195,0.013610799836880183,0.05210582957803833,0.06391475267719549
18716.0,0.08672995148492357,0.07321355618847769,0.061388686885367694,0.0854949174818922,0.08849547985424744,0.027224695159138168,0.044212415052551135,0.11636732499732694,0.06604515359202368
4134.0,0.07711622804707008,0.07370345540434875,0.06627891403880004,0.07036623795305208,0.07010205994015406,0.004592341851724191,0.0416904048821749,0.1095048193439574,0.11158043000582629
4451.0,0.027602035034975048,0.023056161081812965,0.01759174156947152,0.02251519442106642,0.05675822174595346,-0.02207141360692577,0.007811165292892719,0.03337138530865125,0.022066427905586883
4510.0,0.015621558043404482,0.003064280955884957,-0.0035195799987348675,0.0004039136216775763,0.008619426140947795,-0.02127620553051135,-0.01731695697596236,0.0027365404178054664,0.00290346001253039
4087.0,0.03835607170175526,0.02359132849217782,0.020586921038778128,0.02130521497666016,0.036258340969719915,-0.008721419263953978,-0.004940831623381325,-0.030257427907406487,0.0315872790589482
4088.0,0.049415840564766,0.042082119636446036,0.049433660567755,0.05673121332187825,0.10266743217057095,-0.004114108976697062,0.03741751209349409,0.07548941241251517,0.029641075065238942
4089.0,0.04628051983585402,0.039103447400497204,0.035673081224058656,0.04264670850823715,0.0659110123761475,-0.007646641665683185,0.022063926515156984,0.04208262280055042,-0.002424143155929981
4454.0,0.07967727674056513,0.07704410692514929,0.09207571468848741,0.11130066759046153,0.19545536054971113,0.010887365926222303,0.06544228250441986,0.1289429922624672,0.10245686035703394
4458.0,-0.012489417583118056,-0.03365875816887942,-0.03777610131595788,-0.02961638801166322,-0.022691305313336185,-0.029378496011518984,-0.031192538332282416,-0.04811709580281942,-0.017944286005650567
4459.0,0.024956534930007157,0.005802465908702814,-0.0018079050732306978,0.006596861242854191,0.029110232760137134,-0.008126375495369764,0.008293217897016536,0.04084009740204575,0.0524527087788087
4460.0,0.029278668411266473,0.0007866407392769226,-0.0005530020913205869,0.009843566274379212,0.025316418577289834,-0.009351261948961076,-0.009297829420717107,0.023761934506896232,0.07208714408078132
4505.0,-0.004149251593768444,-0.015903213792414772,-0.020046920749032693,-0.019837541278491355,-0.0157887925864989,-0.0605605614556195,-0.07690126326590818,-0.07269119661786061,-0.07079090913079977
4506.0,0.041425618241370143,0.0287762189693872,0.025738174024119376,0.03681063687587094,0.06565636979856082,0.03608663858004535,0.06492106475494586,0.13146831358259137,0.21203635772145413
4507.0,0.030652762024342417,0.01669465880374621,0.009845097173608819,0.017746072660483447,0.04954916261548448,0.0124461501973947,0.02821306418445535,0.057611091996734975,0.08713643252111214
4508.0,0.00890365704442364,-0.013961585256393905,-0.017594532272088292,-0.012242498482420316,-0.004860942814013947,-0.024770336116417213,-0.012653164549671803,-0.004550207865553713,-0.009410756412406296
