id,2012,2013,2014,2015,2016,2017,2018,2019,2020
7930.0,-0.03313266332568798,-0.041169563811895515,-0.04233713307897147,-0.04456520180923218,-0.052287785636368045,-0.06010063007650601,-0.06525540102870708,-0.036149307934985386,-0.011731678826575664
7931.0,0.00888893846788319,-0.0009250733163123082,-0.012493689664818897,-0.013774589853330466,0.009580366100002236,0.007011238347387039,0.027785392275277765,0.03937775681660782,0.08256028391135883
7932.0,0.017759367677915305,0.00721897629765933,-0.03051065678771092,-0.0460485877620862,-0.039048181514621416,-0.04391599444128513,-0.025876093264542877,0.001391354843824688,0.01797021270812227
7933.0,-0.007642963421647497,-0.0022487971842415355,-0.013927496228049674,-0.022304272808717163,0.003675283771167992,0.017553206780817288,0.01306552135921768,0.02757209529673732,0.06573974186107479
7935.0,0.01768666632627447,0.0044704449809360725,-0.03567794782219258,-0.04106357057551546,-0.017815210768540313,-0.019302961320280754,-0.043650530676173416,-0.028256192873988284,-0.056679572659166566
7936.0,-0.007034060485974547,-0.01603245362597283,-0.03510712211111722,-0.03725353805584797,-0.033315386446512774,-0.027819629628917708,-0.029546958687076574,0.02794219374347362,0.05614128463991941
7940.0,-0.019178821559491133,-0.026117130736091676,-0.031635487764704706,-0.035236244121738314,-0.023996591620186636,-0.038182779718068716,-0.017608929209798063,0.019542525243286812,0.055248840443940406
7942.0,-0.014178642660285679,-0.0199230325385239,-0.03168827923037243,-0.03592956274568371,-0.03138401751058906,-0.0427030997662996,-0.012992560551402299,0.019284770738586365,0.035894147732113524
7944.0,0.07327954979506712,0.07697331021629905,0.06231788065082289,0.05972953257844016,0.06098620457159165,0.0764750256643032,0.07053784093598003,0.05364063039153266,0.1114745932709238
7945.0,-0.01615634231640628,-0.024506339653497022,-0.035693105070634834,-0.04213958933552242,-0.024187411947261594,-0.036595565782585604,-0.010246407283441061,0.009841708199368915,0.028949311185723747
7948.0,-0.0064930910961583654,-0.02621807756140293,-0.048265405609877576,-0.056965198011834084,-0.04707012311577197,-0.032577809930787405,-0.038056847509267966,-0.038036560267784236,0.017699016312223925
7949.0,-0.018749624496895323,-0.03130393825910116,-0.05069423897963243,-0.05730431607714237,-0.05669228117224234,-0.05242775906457109,-0.03832144075684252,-0.017110743971558873,0.061205796329202755
7952.0,0.00797745116546067,-0.0003847144814127512,-0.017999764259597706,-0.027127008914575867,-0.019290008886332366,-0.02210341370754465,-0.012636623796466573,0.00731421170607538,0.032468435141684404
