id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
4323.0,0.09737276621752078,0.08017367054564993,0.0874653790803025,0.1058706274614646,0.22563327742246073,0.012746713933715265,0.04955922353706437,0.07383978022547862,0.06433504082288827,0.009721388541612303
3643.0,0.12123022172831162,0.11077016777066852,0.12090382098718054,0.13806142358713816,0.23991632078387212,0.02232532282763793,0.06458917242110342,0.10142543575204531,0.11959771947797947,0.08224664014601615
3642.0,0.12849794120569985,0.08188389961751226,0.07976665537110925,0.12339054966187743,0.24844748677666684,0.055958516570284556,0.11655756596383107,0.11495689513983914,0.11883702204867409,0.07726197869469217
3644.0,0.09468502725654576,0.07548914636065762,0.06939438749661717,0.10032843569927398,0.15567317756313107,0.03263964901493266,0.07859234058558902,0.1296567200560871,0.07676691548920428,0.14963033495024775
3646.0,0.08256861999448989,0.07880740221823411,0.08884298426033645,0.09562283505266053,0.08616374710511987,0.0807119826069546,0.0743918770257268,0.09009595387648865,0.10974286725729548,0.04791918272133392
3640.0,0.0941256462158872,0.09007527149828827,0.10882786376921995,0.11370821919424198,0.13387312150493366,0.09464959812179703,0.09156755288985324,0.13848986190563492,0.1516315823121018,0.12946066279473062
3641.0,0.1164941483559084,0.11172320215549823,0.1372387140405537,0.15414551162443554,0.2542936445800596,0.05548763089538232,0.10554817032466787,0.13985289879909765,0.12930860870316543,0.04924882248593467
3645.0,0.16623786569257276,0.1475870813134872,0.13298609174545237,0.14987709489020398,0.24342544037244665,0.06932678822411661,0.11436154631834212,0.14535161185064724,0.1443609436110866,0.09515469835984171
3647.0,0.1705070502176885,0.14384656218498532,0.1301847570890195,0.14017341799383448,0.2941678712817929,0.05845703409705797,0.14114965147210098,0.22176355127835048,0.22529208051332916,0.06957195370618759
3648.0,0.14815705260580464,0.13140177113608056,0.1195838284400147,0.12177856591582505,0.15851524949856652,0.07709842809689885,0.10137502674288412,0.1523942678893507,0.20200555614349117,0.14709403540389923
824.0,0.1358957751973279,0.10874641174620206,0.1454833660658229,0.13101570501079524,0.38063102291559897,0.028740805081803645,0.07391807102825772,0.09162252659286557,0.0822666195399712,0.019906496691925877
823.0,0.11557652045271678,0.09984620760267965,0.10068019443401713,0.10002813492107734,0.30031533849135866,0.007206160983447961,0.07355837278552421,0.08895813248473033,0.09495179677166136,-0.03549222481170302
826.0,0.15508320090794628,0.12342081046971404,0.1450731071330813,0.12606937211004915,0.3583564582074275,0.029564642779152273,0.0907408113039135,0.11143514133793075,0.0882864034182901,0.05494559399721986
827.0,0.11612721502296061,0.09903314923812055,0.11590053578289147,0.11109724345993684,0.30692798909626573,0.017475126831616353,0.05421181983909275,0.08756468871880613,0.056305393713368984,-0.0019090871290886595
825.0,0.18055696268728372,0.14169116720073294,0.1354355617208652,0.16056828431644557,0.36391473214541287,0.051919341452575964,0.09369677271011026,0.15147291445637617,0.1396586413239828,0.10605689975852405
828.0,0.1237214528436302,0.10599686274327921,0.12420382703242845,0.11790977362081226,0.3077860470366747,0.03279018157743099,0.08403826321222092,0.11342470562872077,0.10760692217130917,0.04277839819111284
822.0,0.05118015901644535,0.044932508110345576,0.0435934083598411,0.054140964554943945,0.031185768001201583,0.004108858513075867,0.026168996086500012,0.0607250991857017,0.05282702416455953,0.028506226051353976
829.0,0.14825778131939354,0.15459040944816185,0.1530948782299871,0.19963422248960883,0.30894554149912856,0.06144986872878176,0.08786373429098794,0.13778402109148272,0.11112431944300746,0.11455770178165961
830.0,0.06504552288385723,0.09028893106051053,0.07258173280919435,0.11716603681798719,0.11017588062157646,0.0651227632682795,0.09545330959449938,0.15130750179776964,0.1447623336005854,0.14392987764051016
2580.0,0.09871257588326901,0.11411629929903201,0.08959103386676862,0.11733080318588449,0.15683790431780256,0.041186869885899306,0.07192214132300027,0.12232784926383511,0.116364503557162,0.019731005390204257
5745.0,0.03353167343677051,0.059733193692823226,0.041097872173358044,0.0779906260224498,0.05783261561884328,0.022750120108496124,0.026941020057871978,0.05213294370471045,0.024300464404319877,0.05437130465319827
3864.0,0.10976659127589664,0.08684931980510438,0.0765627566066584,0.08079059707618512,0.09474205888902099,0.017410786760925424,0.04962484723195454,0.09911672208711891,0.051898233604392344,0.022694028568430877
3866.0,0.049938503989146996,0.08988569987643551,0.07786478743005229,0.08456557265846258,0.0624622601272638,0.04527090538697312,0.03772221738908294,0.1557884149549566,0.13091880688719842,0.25072629099958177
3868.0,0.04920107082320292,0.03735951243311159,0.00903009928430681,0.029076557357556702,0.017273116723367923,-0.0025007356353636055,0.010822950436425907,0.06458517415950053,0.003934724750978234,-0.04578780073080284
3869.0,0.0973163884318138,0.07247991394031583,0.03991338961023258,0.07660867144675963,0.07101594475240557,0.007955946317813387,0.016136670188845438,0.06551257745103391,0.02506777252090082,-0.0447950463374393
3870.0,0.07802267207048692,0.0630939552901654,0.05242781459158,0.06223832056883679,0.04613533977769982,0.021206491497445648,0.036140599214261854,0.07859938113749025,0.07012653763535001,0.0652931020644411
3871.0,0.20008849987817015,0.1683043491432104,0.15203070331465968,0.1719410876913392,0.20694561319163138,0.03888834669650684,0.05930262691360042,0.11569006201795497,0.046899301253583,-0.011760661518970653
