id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
7930.0,-0.02615824673800361,-0.03173460445069156,-0.032658154521704445,-0.03418748771454928,-0.03924856237384866,-0.043917062648700524,-0.04581731898508907,-0.023663947801930835,-0.005865839413287815,0.05368838702890674
7931.0,0.008290471292123182,-0.0008196299459169729,-0.010530662404967478,-0.011407597688107255,0.008138083339155524,0.005668255840750204,0.021423427999749455,0.02676870712170781,0.041280141955679445,0.09009280499401091
7932.0,0.01716717954693092,0.006581361167558736,-0.024373749552618222,-0.03519587457185906,-0.030096193387859727,-0.03288547178218751,-0.01890922227462139,0.0009282151853169754,0.008985106354061167,0.09010182052454463
7933.0,-0.006672081096016984,-0.001983268228198559,-0.011689030629917607,-0.018083095373761633,0.0030853322205818203,0.014416649219585801,0.009927729502464299,0.01863480367750898,0.03286987093053742,0.046326589604191636
7935.0,0.017091874900550467,0.004036463067921311,-0.028068551776351643,-0.03177586550605247,-0.01432637947652137,-0.015000970003906164,-0.03132966397601882,-0.018571324437414823,-0.02833978632958327,-0.019246477502359204
7936.0,-0.006155426445562764,-0.01347652551754134,-0.02766619114502162,-0.02910134320574131,-0.025973572739992113,-0.02134409015448656,-0.021511900731477754,0.018888384559381684,0.028070642319959746,0.05620742869101906
7940.0,-0.015994346770677355,-0.021200426745381626,-0.025188157881819002,-0.02766367904956788,-0.019060187522958873,-0.02884082315831425,-0.012975506135898455,0.013155653593152747,0.02762442022197022,0.016126661410416666
7942.0,-0.01206049751318582,-0.016522476790070705,-0.025226241126030922,-0.028159483895434687,-0.02456247011490277,-0.032035846218728306,-0.009618363748879713,0.012980481286537558,0.017947073866056717,0.06556097774161715
7944.0,0.08897993260006759,0.0899819178784259,0.06584968755204272,0.05947840265124826,0.05741041249082312,0.06856278385747815,0.05672281274607851,0.03671952600395554,0.05573729663546186,0.023987754030191988
7945.0,-0.013635589555568184,-0.020003826932928865,-0.028079216277211397,-0.03252163386809136,-0.019204425262484812,-0.0277082194565878,-0.007606332755577817,0.0065934252063398514,0.014474655592861914,0.02927025127570581
