id,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2012
7930.0,-0.03295662404796605,-0.02885918289699001,-0.004998033547325881,-0.020381550052186934,-0.04446512936679272,-0.12085731620073036,-0.05996363873007088,-0.062086729493097896,0.05368838702890674,0.3542473679517343,0.033635718743983085
7931.0,0.08394019671716746,-0.004773276770339146,-0.12269087257582909,0.01992258916907961,-0.05282561017107534,0.004987096275143192,-0.0020822512886682154,-0.006909981469599198,0.09009280499401091,-0.07655771734300516,0.09095230754873936
7932.0,0.315800109065364,0.06817828653093777,-0.08029305322039064,-0.019327824562531883,-0.09605583429855423,-0.07820376488808227,-0.0149174965658111,-0.06616960586462775,0.09010182052454463,-0.14651867198061777,0.10615192740529977
7933.0,0.0834681225107531,0.037862066035115126,-0.14245650703274437,-0.0499693031948982,0.031135893186576016,-0.015336135405320235,-0.009228642268113893,0.018553626037762158,0.046326589604191636,0.07149073047349644,-0.049759576184847096
7935.0,0.33641891589738326,-0.002723045579053949,-0.149306949812187,-0.011841604617957913,0.05752244085707474,-0.07371143978057276,0.0010236175523560388,-0.03816768871905569,-0.019246477502359204,-0.1459697772801665,0.12987254964268752
7936.0,0.12847642648423913,-0.022127759355667024,-0.05670494628208731,-0.05498948868805469,-0.022619173506961045,-0.13505958449305092,0.0004960217405043125,-6.262411085437485e-05,0.05620742869101906,0.06559171417612263,0.06797962791462397
7940.0,0.013401994842263409,-0.009746968829394412,-0.08952252487962879,0.0348716220824331,-0.09735501355072929,-0.08789984556559433,-0.014955600100771304,0.038501281896511724,0.016126661410416666,0.19039607640470607,0.03813707300424993
7942.0,0.06653507707960424,-0.005845855695365286,-0.058339312262448415,0.015246598891450662,-0.12657557581788395,-0.07451324548911943,0.0029417060943636845,-0.027841513183394256,0.06556097774161715,0.13714539168554193,0.03300527616294775
7944.0,0.18538133603985424,0.07798127156980679,0.053468464128567934,0.0012276873466003661,0.09448487647953632,0.1051495482577802,-0.001184026397926246,0.0854373881878984,0.023987754030191988,-0.47084328677570797,0.0441819089605998
7945.0,0.05752028371553103,0.003907182590624931,-0.12706629669080652,0.027064025497322626,-0.11150844769348613,-0.04923178829954853,-0.008911066334393295,-0.0003118132381502319,0.02927025127570581,0.15788435867736897,0.053268757980919415
7948.0,0.1430959173834161,0.005644928180252753,-0.10492051190514111,-0.1029006575053376,-0.015952740101737996,-0.03809742070870633,-0.09071970735055016,-0.03453150900816366,0.05409863274432774,0.060381094029215675,0.1663915392993704
7949.0,0.11598268803259067,-0.010048989872040386,-0.06035853926428595,-0.07355930779483275,-0.09351730451533358,-0.07937953496747154,-0.08964755662109858,-0.003847882040761138,0.06530496416876132,0.18571817381793151,0.08772284689747349
7952.0,0.1320926310008827,0.03859030512033698,-0.06538255886737557,-0.007955214846289731,-0.04996265357252029,-0.05136068407002717,-0.017227174634362095,-0.02969702577307463,0.06406809271535886,-0.06901507649734573,0.0774428517120965
7954.0,0.038263893877449794,-0.0161542567254288,-0.06736493059228044,0.034329901218811944,-0.07555684363907901,-0.08779751427934192,0.042790843805745736,-0.04816068624506694,-0.049041364860972686,0.20550389159902407,0.05762537487480501
7956.0,0.0661887122088207,0.022927859573158512,-0.06431334130695042,-0.024393392716822327,-0.059146276396485946,-0.10184053714412625,0.06803481331237186,0.03398068309914973,0.07523558133992052,-0.046080079917299434,0.04936555598736894
7957.0,0.16525865932873438,-0.02915081149169764,-0.11633658107823665,-0.026606321531602275,-0.15243199808174718,-0.09665785269336923,-0.022877381951941642,-0.0024369782312229538,0.11523234362371369,0.017918037783570463,0.2129868419487181
7958.0,0.01893243865560913,-0.006526957577783907,-0.1086624055513405,0.08605091777406614,-0.10951699140266577,-0.06124646216900287,0.10060525935067721,-0.07115614647925132,-0.04069909125500205,0.1706562562937072,0.06333558360343547
8064.0,0.23599311355962085,0.06434227403551324,-0.19862065116153796,-0.09823751135211437,-0.0402192123111841,-0.007133186682405153,-0.005734445594686847,0.11201186121879529,0.09476481070116324,-0.18021235425236617,0.11243659159682994
7960.0,0.06764056418278673,-0.015382431525850507,-0.05400474402900461,0.03127398414947977,0.021659888985882943,-0.08987419244778998,-0.03338891452230116,-0.0739611470657203,0.09917592509929798,0.05678721358381457,0.008557870781453362
7961.0,0.17247935573341286,0.05151687152539396,-0.09568445835815828,-0.03813378842700703,-0.03510688426811984,-0.05521038073843926,-0.06651228515914362,-0.0018774580982178944,0.10809002495462006,-0.050993638498445765,0.043981795540347986
7963.0,0.1643821781639739,0.03877343086491466,-0.10273828179041934,-0.05168152575050118,-0.02741018106698843,0.03728735451569721,-0.027700523402970842,-0.005168090315119884,0.08190138718373632,-0.12986358745677654,0.057685828092915795
7964.0,0.03737634439580435,-0.01930920622632852,-0.051007227348933655,0.10206840724304875,-0.042355558948368704,0.013529426710655748,-0.09910433466853598,0.01749589601291255,0.0709375039753154,-0.10442545171349499,0.10140340584379837
7965.0,0.35597097895862695,0.2145710045609307,-0.1194957855078384,-0.047190392952895,0.010425543592711146,0.018701505215406172,0.004097025767918846,0.012340261556105424,-0.02599488040238055,-0.37365551738353037,0.13386455540769096
7966.0,0.03354709376588997,-0.0175232570120306,-0.15010226827670756,-0.06311777955242104,-0.06383701993888247,-0.06367093798204415,0.10175477344389951,0.010267741431932964,-0.024270820515560083,0.156376565040261,0.1234812167190752
7967.0,0.23580281694883792,0.03142548071711437,-0.16412053817800484,-0.06345272844548158,-0.02893639710848479,-0.02998712308422512,-0.07296586212121974,0.052421606318435815,0.1309563028236252,-0.08006572596524227,0.04815695853776277
7968.0,0.06234981353214812,-0.004606374355742645,-0.07457645833419557,-0.05678317806524044,-0.03977986314978073,-0.012136827131531927,-0.10664346173981179,-0.005018387974644978,0.0839729210573883,0.11791410876304946,0.06035470484412334
7970.0,0.26416595855282343,0.08858569513049762,-0.07990216051561513,0.012048100740272578,-0.03829473559959819,-0.0287439068897573,-0.04737921419444305,-0.018564205630592,0.015489786217301195,-0.18665021601485704,0.08190096622738359
7971.0,0.05428551753366861,0.061704885201031685,-0.06226571017916564,0.07638212553835784,-0.05484379641026092,-0.03688151644272141,-0.044776657292003454,-0.05938268218083105,0.05819043324521936,-0.08317283802666892,0.11542189019159256
7975.0,0.002166151934045106,0.0528780188647987,-0.15819574475478965,-0.0016754761329654867,0.0039466988835608445,-0.07089465252749505,-0.045299436638628655,-0.0545068542912851,0.053661763385011885,0.13112537571001853,0.12379270684759759
8284.0,0.19603823431069878,0.07463770779802029,-0.1509034779639495,-0.050043674546742085,0.0002446305371463527,-0.08917735307946137,0.029705396319463385,-0.057523184699565945,-0.01743565641404664,-0.06628647029464754,0.18914221052906077
7980.0,0.058378567272946005,0.02867509408000936,-0.16576439911319493,-0.033930892992002845,-0.05253200244388101,-0.006153744493712865,-0.030869292778451077,0.03690489911269657,0.05748356947469074,0.025370237760832557,0.11077079436788162
